OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated
2762,BRITISH COLUMBIA,BC,21,2020/07/15 12:00:00+00,3149,2753,23,189,0,223493,2396,207,-2,14,0,5,0,,
2777,BRITISH COLUMBIA,BC,21,2020/07/16 12:00:00+00,3170,2789,36,189,0,226147,2654,192,-15,15,1,3,-2,,
2792,BRITISH COLUMBIA,BC,28,2020/07/17 12:00:00+00,3198,2802,13,189,0,229293,3146,207,15,18,3,2,-1,,
2807,BRITISH COLUMBIA,BC,0,2020/07/18 12:00:00+00,3198,2802,0,189,0,229293,0,207,0,18,0,2,0,,
2822,BRITISH COLUMBIA,BC,0,2020/07/19 12:00:00+00,3198,2802,0,189,0,229293,0,207,0,18,0,2,0,,
2837,BRITISH COLUMBIA,BC,132,2020/07/20 12:00:00+00,3330,2858,56,189,0,236669,7376,283,76,16,-2,4,2,,
2852,BRITISH COLUMBIA,BC,-2,2020/07/21 12:00:00+00,3328,2873,15,189,0,238346,1677,266,-17,15,-1,3,-1,,
2867,BRITISH COLUMBIA,BC,34,2020/07/22 12:00:00+00,3362,2888,15,189,0,240023,1677,285,19,17,2,3,0,,
2882,BRITISH COLUMBIA,BC,30,2020/07/23 12:00:00+00,3392,2898,10,190,1,244149,4126,304,19,16,-1,3,0,,
2897,BRITISH COLUMBIA,BC,27,2020/07/24 12:00:00+00,3419,2934,36,191,1,246715,2566,294,-10,12,-4,3,0,,
2912,BRITISH COLUMBIA,BC,0,2020/07/25 12:00:00+00,3419,2934,0,191,0,246715,0,294,0,12,0,3,0,,
2927,BRITISH COLUMBIA,BC,0,2020/07/26 12:00:00+00,3419,2934,0,191,0,246715,0,294,0,12,0,3,0,,
2942,BRITISH COLUMBIA,BC,81,2020/07/27 12:00:00+00,3500,3043,109,193,2,253873,7158,264,-30,11,-1,3,0,,
2957,BRITISH COLUMBIA,BC,23,2020/07/28 12:00:00+00,3523,3076,33,194,1,255728,1855,253,-11,9,-2,3,0,,
2987,BRITISH COLUMBIA,BC,39,2020/07/29 12:00:00+00,3562,3109,33,194,0,258368,2640,259,6,6,-3,2,-1,,
3002,BRITISH COLUMBIA,BC,29,2020/07/30 12:00:00+00,3591,3155,46,194,0,261738,3370,242,-17,5,-1,2,0,,
3017,BRITISH COLUMBIA,BC,50,2020/07/31 12:00:00+00,3641,3168,13,195,1,265004,3266,278,36,5,0,2,0,,
3032,BRITISH COLUMBIA,BC,0,2020/08/01 12:00:00+00,3641,3168,0,195,0,265004,0,278,0,5,0,2,0,,
3047,BRITISH COLUMBIA,BC,0,2020/08/02 12:00:00+00,3641,3168,0,195,0,265004,0,278,0,5,0,2,0,,
3062,BRITISH COLUMBIA,BC,0,2020/08/03 12:00:00+00,3641,3168,0,195,0,265004,0,278,0,5,0,2,0,,
3077,BRITISH COLUMBIA,BC,146,2020/08/04 12:00:00+00,3787,3273,105,195,0,272453,7449,319,41,8,3,4,2,,
3092,BRITISH COLUMBIA,BC,47,2020/08/05 12:00:00+00,3834,3288,15,195,0,274179,1726,351,32,9,1,6,2,,
3107,BRITISH COLUMBIA,BC,47,2020/08/06 12:00:00+00,3881,3315,27,195,0,276739,2560,371,20,11,2,5,-1,,
3122,BRITISH COLUMBIA,BC,53,2020/08/07 12:00:00+00,3934,3353,38,195,0,279722,2983,386,15,11,0,4,-1,,
3137,BRITISH COLUMBIA,BC,0,2020/08/08 12:00:00+00,3934,3353,0,195,0,279722,0,386,0,11,0,4,0,,
3167,BRITISH COLUMBIA,BC,0,2020/08/09 12:00:00+00,3934,3353,0,195,0,279722,0,386,0,11,0,4,0,,
3182,BRITISH COLUMBIA,BC,131,2020/08/10 12:00:00+00,4065,3425,72,195,0,288078,8356,445,59,9,-2,3,-1,,
3197,BRITISH COLUMBIA,BC,46,2020/08/11 12:00:00+00,4111,3444,19,195,0,290150,2072,472,27,8,-1,5,2,,
3212,BRITISH COLUMBIA,BC,85,2020/08/12 12:00:00+00,4196,3469,25,196,1,290150,0,531,59,8,0,5,0,,
3227,BRITISH COLUMBIA,BC,78,2020/08/13 12:00:00+00,4274,3500,31,196,0,296742,6592,578,47,9,1,4,-1,,
3242,BRITISH COLUMBIA,BC,84,2020/08/14 12:00:00+00,4358,3533,33,196,0,300230,3488,629,51,12,3,4,0,,
3257,BRITISH COLUMBIA,BC,0,2020/08/15 12:00:00+00,4358,3533,0,196,0,300230,0,629,0,12,0,4,0,,
3272,BRITISH COLUMBIA,BC,0,2020/08/16 12:00:00+00,4358,3533,0,196,0,300230,0,629,0,12,0,4,0,,
3287,BRITISH COLUMBIA,BC,236,2020/08/17 12:00:00+00,4594,3653,120,198,2,310960,10730,743,114,4,-8,3,-1,,
3302,BRITISH COLUMBIA,BC,83,2020/08/18 12:00:00+00,4677,3704,51,198,0,313285,2325,775,32,6,2,3,0,,
3317,BRITISH COLUMBIA,BC,68,2020/08/19 12:00:00+00,4745,3749,45,198,0,316782,3497,798,23,10,4,4,1,,
3332,BRITISH COLUMBIA,BC,80,2020/08/20 12:00:00+00,4825,3845,96,200,2,320989,4207,780,-18,11,1,4,0,,
3347,BRITISH COLUMBIA,BC,90,2020/08/21 12:00:00+00,4915,3889,44,202,2,325359,4370,824,44,13,2,5,1,,
3362,BRITISH COLUMBIA,BC,0,2020/08/22 12:00:00+00,4915,3889,0,202,0,325359,0,824,0,13,0,5,0,,
3377,BRITISH COLUMBIA,BC,0,2020/08/23 12:00:00+00,4915,3889,0,202,0,325359,0,824,0,13,0,5,0,,
3392,BRITISH COLUMBIA,BC,269,2020/08/24 12:00:00+00,5184,4068,179,203,1,336726,11367,913,89,18,5,5,0,,
3407,BRITISH COLUMBIA,BC,58,2020/08/25 12:00:00+00,5242,4114,46,203,0,338756,2030,925,12,22,4,7,2,,
3422,BRITISH COLUMBIA,BC,62,2020/08/26 12:00:00+00,5304,4119,5,203,0,343165,4409,982,57,21,-1,7,0,,
3437,BRITISH COLUMBIA,BC,68,2020/08/27 12:00:00+00,5372,4253,134,204,1,347757,4592,915,-67,22,1,7,0,,
3452,BRITISH COLUMBIA,BC,124,2020/08/28 12:00:00+00,5496,4310,57,204,0,353174,5417,982,67,23,1,7,0,,
3467,BRITISH COLUMBIA,BC,0,2020/08/29 12:00:00+00,5496,4310,0,204,0,353174,0,982,0,23,0,7,0,,
3482,BRITISH COLUMBIA,BC,0,2020/08/30 12:00:00+00,5496,4310,0,204,0,353174,0,982,0,23,0,7,0,,
3497,BRITISH COLUMBIA,BC,294,2020/08/31 12:00:00+00,5790,4466,156,208,4,366635,13461,1116,134,28,5,10,3,,
3512,BRITISH COLUMBIA,BC,58,2020/09/01 12:00:00+00,5848,4505,39,209,1,369162,2527,1134,18,31,3,10,0,,
3527,BRITISH COLUMBIA,BC,104,2020/09/02 12:00:00+00,5952,4605,100,209,0,374409,5247,1138,4,33,2,14,4,,
3542,BRITISH COLUMBIA,BC,89,2020/09/03 12:00:00+00,6041,4644,39,210,1,380144,5735,1187,49,34,1,11,-3,,
3557,BRITISH COLUMBIA,BC,121,2020/09/04 12:00:00+00,6162,4706,62,211,1,386121,5977,1245,58,31,-3,12,1,,
3572,BRITISH COLUMBIA,BC,0,2020/09/05 12:00:00+00,6162,4706,0,211,0,386121,0,1245,0,31,0,12,0,,
3587,BRITISH COLUMBIA,BC,0,2020/09/06 12:00:00+00,6162,4706,0,211,0,386121,0,1245,0,31,0,12,0,,
3602,BRITISH COLUMBIA,BC,0,2020/09/07 04:00:00+00,6162,4706,0,211,0,386121,0,1245,0,31,0,12,0,,
3617,BRITISH COLUMBIA,BC,429,2020/09/08 12:00:00+00,6591,4978,272,213,2,404714,18593,1400,155,32,1,12,0,,
3632,BRITISH COLUMBIA,BC,100,2020/09/09 12:00:00+00,6691,5086,108,213,0,408306,3592,1392,-8,37,5,15,3,,
3647,BRITISH COLUMBIA,BC,139,2020/09/10 12:00:00+00,6830,5190,104,213,0,414020,5714,1427,35,42,5,14,-1,,
3662,BRITISH COLUMBIA,BC,132,2020/09/11 12:00:00+00,6962,5273,83,213,0,420556,6536,1476,49,49,7,10,-4,,
3677,BRITISH COLUMBIA,BC,0,2020/09/12 12:00:00+00,6962,5273,0,213,0,420556,0,1476,0,49,0,10,0,,
3692,BRITISH COLUMBIA,BC,0,2020/09/13 12:00:00+00,6962,5273,0,213,0,420556,0,1476,0,49,0,10,0,,
3722,BRITISH COLUMBIA,BC,317,2020/09/14 12:00:00+00,7279,5446,173,219,6,437681,17125,1614,138,58,9,16,6,,
3737,BRITISH COLUMBIA,BC,97,2020/09/15 12:00:00+00,7376,5548,102,219,0,441279,3598,1609,-5,63,5,20,4,,
3752,BRITISH COLUMBIA,BC,122,2020/09/16 12:00:00+00,7498,5646,98,219,0,447721,6442,1633,24,60,-3,23,3,,
3767,BRITISH COLUMBIA,BC,165,2020/09/17 12:00:00+00,7663,5719,73,220,1,455395,7674,1724,91,57,-3,22,-1,,
3782,BRITISH COLUMBIA,BC,179,2020/09/18 12:00:00+00,7842,5797,78,223,3,461444,6049,1822,98,59,2,20,-2,,
3797,BRITISH COLUMBIA,BC,0,2020/09/19 12:00:00+00,7842,5797,0,223,0,461444,0,1822,0,59,0,20,0,,
3812,BRITISH COLUMBIA,BC,0,2020/09/20 12:00:00+00,7842,5797,0,223,0,461444,0,1822,0,59,0,20,0,,
3827,BRITISH COLUMBIA,BC,366,2020/09/21 12:00:00+00,8208,5972,175,227,4,479574,18130,2009,187,60,1,21,1,,
3842,BRITISH COLUMBIA,BC,96,2020/09/22 12:00:00+00,8304,6589,617,227,0,483979,4405,1488,-521,61,1,22,1,,
3857,BRITISH COLUMBIA,BC,91,2020/09/23 12:00:00+00,8395,6769,180,227,0,490377,6398,1399,-89,62,1,18,-4,,
3872,BRITISH COLUMBIA,BC,148,2020/09/24 12:00:00+00,8543,6917,148,229,2,497982,7605,1397,-2,61,-1,20,2,,
3887,BRITISH COLUMBIA,BC,98,2020/09/25 12:00:00+00,8641,7036,119,230,1,506520,8538,1375,-22,62,1,19,-1,,
3902,BRITISH COLUMBIA,BC,0,2020/09/26 12:00:00+00,8641,7036,0,230,0,506520,0,1375,0,62,0,19,0,,
3917,BRITISH COLUMBIA,BC,0,2020/09/27 12:00:00+00,8641,7036,0,230,0,506520,0,1375,0,62,0,19,0,,
3932,BRITISH COLUMBIA,BC,267,2020/09/28 12:00:00+00,8908,7346,310,233,3,528207,21687,1329,-46,69,7,9,-10,,
3947,BRITISH COLUMBIA,BC,105,2020/09/29 12:00:00+00,9013,7485,139,234,1,534461,6254,1294,-35,69,0,20,11,,
3962,BRITISH COLUMBIA,BC,125,2020/09/30 12:00:00+00,9138,7591,106,234,0,544271,9810,1313,19,72,3,21,1,,
3977,BRITISH COLUMBIA,BC,82,2020/10/01 12:00:00+00,9220,7695,104,235,1,555170,10899,1290,-23,69,-3,19,-2,,
3992,BRITISH COLUMBIA,BC,161,2020/10/02 12:00:00+00,9381,7813,118,238,3,567034,11864,1330,40,63,-6,16,-3,,
4007,BRITISH COLUMBIA,BC,0,2020/10/03 12:00:00+00,9381,7813,0,238,0,567034,0,1330,0,63,0,16,0,,
4022,BRITISH COLUMBIA,BC,0,2020/10/04 12:00:00+00,9381,7813,0,238,0,567034,0,1330,0,63,0,16,0,,
4037,BRITISH COLUMBIA,BC,358,2020/10/05 12:00:00+00,9739,8115,302,242,4,600443,33409,1382,52,66,3,16,0,,
4052,BRITISH COLUMBIA,BC,102,2020/10/06 12:00:00+00,9841,8184,69,244,2,608645,8202,1413,31,71,5,16,0,,
4067,BRITISH COLUMBIA,BC,115,2020/10/07 12:00:00+00,9956,8296,112,244,0,615417,6772,1416,3,72,1,15,-1,,
4082,BRITISH COLUMBIA,BC,110,2020/10/08 12:00:00+00,10066,8398,102,245,1,627578,12161,1423,7,76,4,17,2,,
4097,BRITISH COLUMBIA,BC,119,2020/10/09 12:00:00+00,10185,8502,104,245,0,638915,11337,1438,15,68,-8,19,2,,
4112,BRITISH COLUMBIA,BC,0,2020/10/10 12:00:00+00,10185,8502,0,245,0,638915,0,1438,0,68,0,19,0,,
4127,BRITISH COLUMBIA,BC,0,2020/10/11 12:00:00+00,10185,8502,0,245,0,638915,0,1438,0,68,0,19,0,,
4142,BRITISH COLUMBIA,BC,0,2020/10/12 12:00:00+00,10185,8502,0,245,0,638915,0,1438,0,68,0,19,0,,
4157,BRITISH COLUMBIA,BC,549,2020/10/13 12:00:00+00,10734,8974,472,250,5,678085,39170,1510,72,77,9,24,5,,
4172,BRITISH COLUMBIA,BC,158,2020/10/14 12:00:00+00,10892,9112,138,250,0,683531,5446,1530,20,84,7,24,0,,
4187,BRITISH COLUMBIA,BC,142,2020/10/15 12:00:00+00,11034,9257,145,250,0,692547,9016,1527,-3,74,-10,24,0,,
4202,BRITISH COLUMBIA,BC,155,2020/10/16 12:00:00+00,11189,9387,130,251,1,703402,10855,1513,-14,72,-2,26,2,,
4217,BRITISH COLUMBIA,BC,0,2020/10/17 12:00:00+00,11189,9387,0,251,0,703402,0,1551,0,72,0,26,0,,
4232,BRITISH COLUMBIA,BC,0,2020/10/18 12:00:00+00,11189,9387,0,251,0,703402,0,1551,0,72,0,26,0,,
4247,BRITISH COLUMBIA,BC,498,2020/10/19 12:00:00+00,11687,9753,366,253,2,731319,27917,1681,130,67,-5,19,-7,,
4262,BRITISH COLUMBIA,BC,167,2020/10/20 12:00:00+00,11854,9871,118,254,1,736637,5318,1729,48,69,2,18,-1,,
4277,BRITISH COLUMBIA,BC,203,2020/10/21 12:00:00+00,12057,9993,122,256,2,747119,10482,1776,47,70,1,21,3,,
4292,BRITISH COLUMBIA,BC,274,2020/10/22 12:00:00+00,12331,10114,121,256,0,757517,10398,1920,112,71,1,24,3,,
4322,BRITISH COLUMBIA,BC,223,2020/10/23 12:00:00+00,12554,10247,133,256,0,764099,6582,2009,89,75,4,24,0,,
4337,BRITISH COLUMBIA,BC,0,2020/10/24 12:00:00+00,12554,10247,0,256,0,764099,0,2009,0,75,0,24,0,,
4352,BRITISH COLUMBIA,BC,0,2020/10/25 12:00:00+00,12554,10247,0,256,0,764099,0,2009,0,75,0,24,0,,
4367,BRITISH COLUMBIA,BC,817,2020/10/26 12:00:00+00,13371,10734,487,259,3,792224,28125,2325,316,77,2,26,2,,
4382,BRITISH COLUMBIA,BC,217,2020/10/27 12:00:00+00,13588,10954,220,259,0,797381,5157,2322,-3,84,7,27,1,,
4397,BRITISH COLUMBIA,BC,287,2020/10/28 12:00:00+00,13875,11244,290,261,2,806953,9572,2316,-6,83,-1,25,-2,,
4412,BRITISH COLUMBIA,BC,234,2020/10/29 12:00:00+00,14109,11448,204,262,1,817076,10123,2344,28,86,3,24,-1,,
4427,BRITISH COLUMBIA,BC,272,2020/10/30 12:00:00+00,14381,11670,222,263,1,827496,10420,2390,46,78,-8,25,1,,
4442,BRITISH COLUMBIA,BC,0,2020/10/31 12:00:00+00,14381,11670,0,263,0,827496,0,2390,0,78,0,25,0,,
4457,BRITISH COLUMBIA,BC,0,2020/11/01 12:00:00+00,14381,11670,0,263,0,827496,0,2390,0,78,0,25,0,,
4472,BRITISH COLUMBIA,BC,1120,2020/11/02 12:00:00+00,15501,12207,537,269,6,852267,24771,2945,555,90,12,19,-6,,
4487,BRITISH COLUMBIA,BC,299,2020/11/03 12:00:00+00,15800,12430,223,272,3,857115,4848,3017,72,92,2,19,0,,
4502,BRITISH COLUMBIA,BC,335,2020/11/04 12:00:00+00,16135,12659,229,273,1,865963,8848,3012,-5,92,0,25,6,,
4517,BRITISH COLUMBIA,BC,425,2020/11/05 12:00:00+00,16560,12806,147,273,0,877987,12024,3389,377,97,5,24,-1,,
4532,BRITISH COLUMBIA,BC,589,2020/11/06 12:00:00+00,17149,13035,229,275,2,888593,10606,3741,352,104,7,28,4,,
4547,BRITISH COLUMBIA,BC,0,2020/11/07 12:00:00+00,17149,13035,0,275,0,888593,0,3741,0,104,0,28,0,,
4562,BRITISH COLUMBIA,BC,0,2020/11/08 12:00:00+00,17149,13035,0,275,0,888593,0,3741,0,104,0,28,0,,
4592,BRITISH COLUMBIA,BC,1565,2020/11/09 12:00:00+00,18714,13425,390,281,6,916803,28210,4891,1150,133,29,43,15,,
4622,BRITISH COLUMBIA,BC,525,2020/11/10 12:00:00+00,19239,13704,279,284,3,922626,5823,5133,242,142,9,46,3,,
4652,BRITISH COLUMBIA,BC,0,2020/11/11 12:00:00+00,19239,13704,0,284,0,922626,0,5133,0,142,0,46,0,,
4682,BRITISH COLUMBIA,BC,1129,2020/11/12 12:00:00+00,20368,14089,385,288,4,945759,23133,5793,660,155,13,44,-2,,
4727,BRITISH COLUMBIA,BC,617,2020/11/13 12:00:00+00,20985,14901,812,290,2,955239,9480,5794,-197,167,12,50,6,,
4757,BRITISH COLUMBIA,BC,0,2020/11/14 12:00:00+00,20985,14901,0,290,0,955239,0,5579,-215,167,0,50,0,,
4787,BRITISH COLUMBIA,BC,0,2020/11/15 12:00:00+00,20985,14901,0,290,0,955239,0,5579,0,167,0,50,0,,
4802,BRITISH COLUMBIA,BC,1959,2020/11/16 12:00:00+00,22944,16087,1186,299,9,987796,32557,6279,700,181,14,57,7,,
4817,BRITISH COLUMBIA,BC,717,2020/11/17 12:00:00+00,23661,16469,382,310,11,994615,6819,6589,310,198,17,63,6,,
4832,BRITISH COLUMBIA,BC,761,2020/11/18 12:00:00+00,24422,16914,445,320,10,1005759,11144,6861,272,209,11,58,-5,,
4847,BRITISH COLUMBIA,BC,536,2020/11/19 12:00:00+00,24958,17206,292,321,1,1019551,13792,6926,65,217,8,59,1,,
4862,BRITISH COLUMBIA,BC,214,2020/11/20 12:00:00+00,25172,17477,271,331,10,1030631,11080,7122,196,227,10,57,-2,,
4877,BRITISH COLUMBIA,BC,302,2020/11/21 12:00:00+00,25474,17477,0,331,0,1030631,0,7122,0,227,0,57,0,,
4892,BRITISH COLUMBIA,BC,0,2020/11/22 12:00:00+00,25474,17477,0,331,0,1030631,0,7122,0,227,0,57,0,,
4907,BRITISH COLUMBIA,BC,1933,2020/11/23 12:00:00+00,27407,19069,1592,348,17,1066696,36065,7360,238,277,50,58,1,,
4922,BRITISH COLUMBIA,BC,941,2020/11/24 12:00:00+00,28348,19605,536,358,10,1077733,11037,7732,372,284,7,61,3,,
4937,BRITISH COLUMBIA,BC,738,2020/11/25 12:00:00+00,29086,19814,209,371,13,1089225,11492,7816,84,294,10,61,0,,
4952,BRITISH COLUMBIA,BC,887,2020/11/26 12:00:00+00,29973,19998,184,384,13,1102307,13082,9591,1775,294,0,64,3,,
4967,BRITISH COLUMBIA,BC,911,2020/11/27 12:00:00+00,30884,21304,1306,395,11,1116642,14335,9185,-406,301,7,69,5,,
4982,BRITISH COLUMBIA,BC,0,2020/11/28 12:00:00+00,30884,21304,0,395,0,1116642,0,9185,0,301,0,69,0,,
4997,BRITISH COLUMBIA,BC,0,2020/11/29 12:00:00+00,30884,21304,0,395,0,1116642,0,9185,0,301,0,69,0,,
5012,BRITISH COLUMBIA,BC,2354,2020/11/30 12:00:00+00,33238,23111,1807,441,46,1153408,36766,8855,-330,316,15,75,6,,
5027,BRITISH COLUMBIA,BC,656,2020/12/01 12:00:00+00,33894,23774,663,457,16,1161867,8459,8796,-59,336,20,76,1,,
5042,BRITISH COLUMBIA,BC,834,2020/12/02 12:00:00+00,34728,24424,650,469,12,1173931,12064,8941,145,337,1,79,3,,
5057,BRITISH COLUMBIA,BC,694,2020/12/03 12:00:00+00,35422,24928,504,481,12,1186096,12165,9103,162,325,-12,80,1,,
5072,BRITISH COLUMBIA,BC,710,2020/12/04 12:00:00+00,36132,25658,730,492,11,1200633,14537,9050,-53,338,13,76,-4,,
5087,BRITISH COLUMBIA,BC,0,2020/12/05 12:00:00+00,36132,25658,0,492,0,1200633,0,9050,0,338,0,76,0,,
5102,BRITISH COLUMBIA,BC,0,2020/12/06 12:00:00+00,36132,25658,0,492,0,1200633,0,9050,0,338,0,76,0,,
5117,BRITISH COLUMBIA,BC,2020,2020/12/07 12:00:00+00,38152,27287,1629,527,35,1235006,34373,9380,330,349,11,77,1,,
5147,BRITISH COLUMBIA,BC,566,2020/12/08 12:00:00+00,38718,27897,610,543,16,1241949,6943,9315,-65,352,3,74,-3,,
5162,BRITISH COLUMBIA,BC,619,2020/12/09 12:00:00+00,39337,28448,551,559,16,1254907,12958,9329,14,338,-14,76,2,,
5177,BRITISH COLUMBIA,BC,723,2020/12/10 12:00:00+00,40060,28948,500,587,28,1267521,12614,9524,195,346,8,75,-1,,
5192,BRITISH COLUMBIA,BC,737,2020/12/11 12:00:00+00,40797,29598,650,598,11,1278078,10557,9589,65,342,-4,87,12,,
5207,BRITISH COLUMBIA,BC,0,2020/12/12 12:00:00+00,40797,29598,0,598,0,1278078,0,9589,0,342,0,87,0,,
5222,BRITISH COLUMBIA,BC,0,2020/12/13 12:00:00+00,40797,29598,0,598,0,1278078,0,9589,0,342,0,87,0,,
5237,BRITISH COLUMBIA,BC,2146,2020/12/14 12:00:00+00,42943,31207,1609,647,49,1316237,38159,10039,450,359,17,87,0,,
5252,BRITISH COLUMBIA,BC,520,2020/12/15 12:00:00+00,43463,31866,659,668,21,1325240,9003,9860,-179,361,2,93,6,,
5267,BRITISH COLUMBIA,BC,640,2020/12/16 12:00:00+00,44103,32376,510,692,24,1340007,14767,9950,90,362,1,91,-2,,
5282,BRITISH COLUMBIA,BC,673,2020/12/17 12:00:00+00,44776,32963,587,713,21,1351612,11605,10009,59,358,-4,93,2,,
5297,BRITISH COLUMBIA,BC,624,2020/12/18 12:00:00+00,45400,33589,626,724,11,1363251,11639,9978,-31,356,-2,92,-1,,
5312,BRITISH COLUMBIA,BC,0,2020/12/19 12:00:00+00,45400,33589,0,724,0,1363251,0,9978,0,356,0,92,0,,
5327,BRITISH COLUMBIA,BC,0,2020/12/20 12:00:00+00,45400,33589,0,724,0,1363251,0,9978,0,356,0,92,0,,
5342,BRITISH COLUMBIA,BC,1667,2020/12/21 12:00:00+00,47067,35455,1866,765,41,1393231,29980,9718,-260,341,-15,80,-12,,
5357,BRITISH COLUMBIA,BC,443,2020/12/22 12:00:00+00,47510,36094,639,777,12,1400609,7378,9481,-237,357,16,84,4,,
5372,BRITISH COLUMBIA,BC,517,2020/12/23 12:00:00+00,48027,36952,858,796,19,1409122,8513,9137,-344,348,-9,80,-4,,
5387,BRITISH COLUMBIA,BC,582,2020/12/24 12:00:00+00,48609,37784,832,808,12,1417542,8420,8865,-272,341,-7,78,-2,,
5402,BRITISH COLUMBIA,BC,0,2020/12/25 12:00:00+00,48609,37784,0,808,0,1417542,0,8865,0,341,0,78,0,,
5417,BRITISH COLUMBIA,BC,0,2020/12/26 12:00:00+00,48609,37784,0,808,0,1417542,0,8865,0,341,0,78,0,,
5432,BRITISH COLUMBIA,BC,0,2020/12/27 12:00:00+00,48609,37784,0,808,0,1417542,0,8865,0,341,0,78,0,,
5447,BRITISH COLUMBIA,BC,0,2020/12/28 12:00:00+00,48609,37784,0,808,0,1417542,0,8865,0,341,0,78,0,,
5462,BRITISH COLUMBIA,BC,2206,2020/12/29 12:00:00+00,50815,41175,3391,882,74,1444990,27448,7580,-1285,373,32,80,2,,
5477,BRITISH COLUMBIA,BC,485,2020/12/30 12:00:00+00,51300,41681,506,893,11,1451775,6785,7551,-29,379,6,77,-3,,
5492,BRITISH COLUMBIA,BC,690,2020/12/31 12:00:00+00,51990,42127,446,901,8,1459779,8004,7781,230,374,-5,76,-1,,
5507,BRITISH COLUMBIA,BC,0,2021/01/01 12:00:00+00,51990,42127,0,901,0,1459779,0,7781,0,374,0,76,0,,
5522,BRITISH COLUMBIA,BC,0,2021/01/02 12:00:00+00,51990,42127,0,901,0,1459779,0,7781,0,374,0,76,0,,
5537,BRITISH COLUMBIA,BC,0,2021/01/03 12:00:00+00,51990,42127,0,901,0,1459779,0,7781,0,374,0,76,0,,
5567,BRITISH COLUMBIA,BC,2211,2021/01/04 12:00:00+00,54201,45229,3102,946,45,1485231,25452,6823,-958,351,-23,76,0,24139,24139
5597,BRITISH COLUMBIA,BC,428,2021/01/05 12:00:00+00,54629,45999,770,954,8,1491146,5915,6472,-351,367,16,77,1,28209,4070
5642,BRITISH COLUMBIA,BC,625,2021/01/06 12:00:00+00,55254,46728,729,962,8,1500005,8859,6343,-129,381,14,78,1,33665,5456
5657,BRITISH COLUMBIA,BC,761,2021/01/07 12:00:00+00,56015,47374,646,970,8,1508966,8961,3139,-3204,372,-9,74,-4,33665,0
5672,BRITISH COLUMBIA,BC,617,2021/01/08 12:00:00+00,56632,48205,831,988,18,1518311,9345,6118,2979,358,-14,75,1,46259,12594
5687,BRITISH COLUMBIA,BC,0,2021/01/09 12:00:00+00,56632,48205,0,988,0,1518311,0,6118,0,358,0,75,0,46259,0
5702,BRITISH COLUMBIA,BC,0,2021/01/10 12:00:00+00,56632,48205,0,988,0,1518311,0,6118,0,358,0,75,0,46259,0
5717,BRITISH COLUMBIA,BC,1475,2021/01/11 12:00:00+00,58107,50529,2324,1010,22,1542320,24009,5232,-886,362,4,72,-3,59902,13643
5732,BRITISH COLUMBIA,BC,446,2021/01/12 12:00:00+00,58553,51144,615,1019,9,1548105,5785,5045,-187,368,6,72,0,62294,2392
5747,BRITISH COLUMBIA,BC,519,2021/01/13 12:00:00+00,59072,51893,749,1031,12,1557590,9485,4810,-235,360,-8,76,4,62294,0
5762,BRITISH COLUMBIA,BC,536,2021/01/14 12:00:00+00,59608,52605,712,1038,7,1566986,9396,4624,-186,362,2,74,-2,69746,7452
5777,BRITISH COLUMBIA,BC,509,2021/01/15 12:00:00+00,60117,53115,510,1047,9,1576743,9757,4604,-20,349,-13,68,-6,75914,6168
5792,BRITISH COLUMBIA,BC,0,2021/01/16 12:00:00+00,60117,53115,0,1047,0,1576743,0,4604,0,349,0,68,0,75914,0
5807,BRITISH COLUMBIA,BC,0,2021/01/17 12:00:00+00,60117,53115,0,1047,0,1576743,0,4604,0,349,0,68,0,75914,0
5822,BRITISH COLUMBIA,BC,1330,2021/01/18 12:00:00+00,61447,54656,1541,1078,31,1601791,25048,4326,-278,343,-6,68,0,87346,11432
5837,BRITISH COLUMBIA,BC,465,2021/01/19 12:00:00+00,61912,55099,443,1090,12,1606879,5088,4331,5,329,-14,70,2,92369,5023
5852,BRITISH COLUMBIA,BC,500,2021/01/20 12:00:00+00,62412,55564,465,1104,14,1618059,11180,4345,14,320,-9,66,-4,98125,5756
5867,BRITISH COLUMBIA,BC,564,2021/01/21 12:00:00+00,62976,56010,446,1119,15,1627001,8942,4450,105,309,-11,68,2,104901,6776
5897,BRITISH COLUMBIA,BC,508,2021/01/22 12:00:00+00,63484,56455,445,1128,9,1636665,9664,4479,29,315,6,74,6,110566,5665
5912,BRITISH COLUMBIA,BC,0,2021/01/23 12:00:00+00,63484,56455,0,1128,0,1636665,0,4479,0,315,0,74,0,110566,0
5927,BRITISH COLUMBIA,BC,0,2021/01/24 12:00:00+00,63484,56455,0,1128,0,1636665,0,4479,0,315,0,74,0,110566,0
5942,BRITISH COLUMBIA,BC,1344,2021/01/25 12:00:00+00,64828,57831,1376,1154,26,1663576,26911,4392,-87,328,13,68,-6,119850,9284
5957,BRITISH COLUMBIA,BC,406,2021/01/26 12:00:00+00,65234,58352,521,1168,14,1668808,5232,4260,-132,313,-15,71,3,122359,2509
5972,BRITISH COLUMBIA,BC,485,2021/01/27 12:00:00+00,65719,58778,426,1172,4,1681571,12763,4299,39,303,-10,74,3,124365,2006
