OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated
7013,ONTARIO,ON,2169,2021/03/26 12:00:00+00,338239,314384,1675,7292,12,12311868,53436,16563,482,913,19,359,27,1838592,82996
7028,ONTARIO,ON,2453,2021/03/27 12:00:00+00,340692,315865,1481,7308,16,12372873,61005,17519,956,985,72,365,6,1916332,77740
7043,ONTARIO,ON,2448,2021/03/28 12:00:00+00,343140,317408,1543,7327,19,12423100,50227,18405,886,917,-68,366,1,1981282,64950
7058,ONTARIO,ON,2094,2021/03/29 12:00:00+00,345234,318932,1524,7337,10,12462570,39470,18965,560,841,-76,382,16,2031735,50453
7073,ONTARIO,ON,2336,2021/03/30 12:00:00+00,347570,320409,1477,7351,14,12498641,36071,19810,845,1090,249,387,5,2102380,70645
7088,ONTARIO,ON,2333,2021/03/31 12:00:00+00,349903,322382,1973,7366,15,12551173,52532,20155,345,1111,21,396,9,2192253,89873
7103,ONTARIO,ON,2557,2021/04/01 12:00:00+00,352460,324196,1814,7389,23,12613463,62290,20875,720,1116,5,433,37,2276313,84060
7118,ONTARIO,ON,0,2021/04/02 12:00:00+00,352460,324196,0,7389,0,12613463,0,20875,0,1116,0,433,0,2276313,0
7133,ONTARIO,ON,6098,2021/04/03 12:00:00+00,358558,327940,3744,7428,39,12734913,121450,23190,2315,796,-320,451,18,2424063,147750
7148,ONTARIO,ON,0,2021/04/04 12:00:00+00,358558,327940,0,7428,0,12734913,0,23190,0,796,0,451,0,2424063,0
7163,ONTARIO,ON,5979,2021/04/05 12:00:00+00,364537,331600,3660,7450,22,12817856,82943,25487,2297,942,146,494,43,2545640,121577
7178,ONTARIO,ON,3065,2021/04/06 12:00:00+00,367602,333576,1976,7458,8,12855397,37541,26568,1081,1161,219,482,-12,2621839,76199
7193,ONTARIO,ON,3215,2021/04/07 12:00:00+00,370817,335983,2407,7475,17,12905286,49889,27359,791,1397,236,476,-6,2726221,104382
7208,ONTARIO,ON,3295,2021/04/08 12:00:00+00,374112,338559,2576,7494,19,12966264,60978,28059,700,1417,20,496,20,2834784,108563
7223,ONTARIO,ON,4227,2021/04/09 12:00:00+00,378339,341200,2641,7512,18,13030542,64278,29627,1568,1492,75,519,23,2940166,105382
7238,ONTARIO,ON,3813,2021/04/10 12:00:00+00,382152,343622,2422,7531,19,13091981,61439,30999,1372,1524,32,554,35,3044949,104783
7253,ONTARIO,ON,4456,2021/04/11 12:00:00+00,386608,346239,2617,7552,21,13148359,56378,32817,1818,1513,-11,605,51,3139743,94794
7268,ONTARIO,ON,4401,2021/04/12 12:00:00+00,391009,348684,2445,7567,15,13196288,47929,34758,1941,1646,133,619,14,3214465,74722
7283,ONTARIO,ON,3670,2021/04/13 12:00:00+00,394679,351257,2573,7582,15,13238455,42167,35840,1082,1822,176,626,7,3310157,95692
7298,ONTARIO,ON,4156,2021/04/14 12:00:00+00,398835,354417,3160,7610,28,13292666,54211,36808,968,1877,55,642,16,3422974,112817
7313,ONTARIO,ON,4736,2021/04/15 12:00:00+00,403571,357591,3174,7639,29,13358225,65559,38341,1533,1932,55,659,17,3528404,105430
7328,ONTARIO,ON,4812,2021/04/16 12:00:00+00,408383,360742,3151,7664,25,13422529,64304,39977,1636,1955,23,701,42,3644038,115634
7343,ONTARIO,ON,4362,2021/04/17 12:00:00+00,412745,364353,3611,7698,34,13479381,56852,40694,717,2065,110,726,25,3751316,107278
7358,ONTARIO,ON,4250,2021/04/18 12:00:00+00,416995,367691,3338,7716,18,13533157,53776,41588,894,2107,42,741,15,3837881,86565
7373,ONTARIO,ON,4447,2021/04/19 12:00:00+00,421442,370844,3153,7735,19,13576030,42873,42833,1245,2202,95,755,14,3904778,66897
7388,ONTARIO,ON,3469,2021/04/20 12:00:00+00,424911,374213,3369,7757,22,13616626,40596,42941,108,2360,158,773,18,3995187,90409
7403,ONTARIO,ON,4212,2021/04/21 12:00:00+00,429123,378417,4204,7789,32,13668503,51877,42917,-24,2335,-25,790,17,4131882,136695
